TIME,SENSOR 1,SENSOR 2,SENSOR 3,SENSOR 4 
6499,3275,3071,6702,2987
6500,3275,3070,6702,2985
6501,3275,3068,6702,2988
6502,3276,3071,6703,2988
6503,3276,3071,6704,2992
6504,3276,3072,6706,2991
6505,3276,3075,6707,2993
6506,3275,3078,6706,2995
6507,3277,3079,6709,2995
6508,3278,3079,6710,2995
6509,3277,3080,6709,2996
6510,3279,3082,6709,2996
6511,3278,3083,6710,2997
6512,3278,3083,6710,2996
6513,3277,3081,6710,2995
6514,3278,3082,6710,2999
6515,3280,3084,6711,3000
6516,3282,3083,6713,3002
6517,3283,3086,6713,3001
6518,3284,3084,6712,3002
6519,3284,3082,6711,3006
6520,3284,3084,6712,3009
6521,3283,3086,6714,3010
6522,3283,3089,6717,3008
6523,3283,3088,6720,3006
6524,3284,3089,6720,3008
6525,3284,3087,6719,3006
6526,3285,3087,6722,3004
6527,3286,3085,6725,3003
6528,3285,3086,6728,3007
6529,3286,3085,6731,3007
6530,3285,3086,6732,3005
6531,3286,3088,6735,3004
6532,3288,3090,6737,3005
6533,3290,3089,6737,3006
6534,3289,3092,6740,3009
6535,3288,3094,6742,3013
6536,3289,3096,6742,3014
6537,3291,3099,6745,3014
6538,3291,3098,6744,3012
6539,3291,3098,6744,3009
6540,3290,3098,6747,3008
6541,3289,3097,6749,3005
6542,3291,3099,6751,3007
6543,3293,3100,6750,3011
6544,3295,3099,6753,3009
6545,3294,3101,6755,3011
6546,3295,3102,6755,3010
6547,3297,3103,6758,3010
6548,3297,3106,6758,3009
6549,3297,3108,6761,3012
6550,3297,3111,6764,3016
6551,3297,3109,6766,3020
6552,3298,3110,6765,3021
6553,3297,3108,6765,3019
6554,3298,3110,6767,3023
6555,3299,3113,6766,3023
6556,3298,3114,6767,3025
6557,3300,3116,6769,3025
6558,3302,3115,6770,3029
6559,3302,3118,6770,3027
6560,3304,3119,6769,3027
6561,3304,3121,6770,3027
6562,3306,3121,6773,3030
6563,3306,3122,6772,3027
6564,3306,3120,6774,3031
6565,3305,3118,6773,3032
6566,3305,3121,6774,3035
6567,3304,3121,6777,3035
6568,3304,3120,6780,3036
6569,3304,3123,6781,3035
6570,3303,3124,6784,3039
6571,3304,3126,6786,3041
6572,3305,3124,6788,3042
6573,3307,3125,6790,3044
6574,3306,3125,6789,3043
6575,3307,3128,6789,3042
6576,3309,3131,6789,3044
6577,3311,3133,6789,3043
6578,3311,3134,6790,3044
6579,3312,3136,6789,3047
6580,3313,3139,6792,3047
6581,3313,3141,6791,3047
6582,3313,3140,6790,3051
6583,3314,3142,6793,3050
6584,3315,3140,6793,3051
6585,3316,3140,6795,3049
6586,3318,3142,6796,3052
6587,3317,3143,6799,3050
6588,3318,3145,6799,3052
6589,3319,3148,6802,3051
6590,3320,3151,6801,3053
6591,3320,3154,6802,3053
6592,3319,3153,6804,3050
6593,3321,3152,6804,3052
6594,3323,3154,6804,3055
6595,3322,3155,6804,3054
6596,3323,3154,6805,3058
6597,3324,3152,6807,3055
6598,3325,3152,6809,3054
6599,3326,3152,6809,3057
6600,3328,3151,6812,3058
6601,3329,3150,6811,3057
6602,3331,3148,6812,3054
6603,3332,3149,6815,3058
6604,3332,3148,6814,3055
6605,3331,3150,6813,3056
6606,3332,3148,6812,3056
6607,3334,3148,6815,3056
6608,3336,3150,6814,3057
6609,3335,3151,6815,3054
6610,3337,3150,6818,3055
6611,3337,3149,6821,3056
6612,3337,3150,6822,3059
6613,3336,3150,6822,3056
6614,3336,3149,6822,3058
6615,3337,3148,6825,3061
6616,3336,3148,6827,3065
6617,3338,3148,6829,3068
6618,3338,3149,6829,3070
6619,3339,3148,6830,3071
6620,3340,3147,6829,3068
6621,3341,3149,6831,3067
6622,3341,3149,6833,3068
6623,3340,3148,6832,3070
6624,3339,3151,6831,3071
6625,3339,3150,6832,3075
6626,3340,3148,6835,3078
6627,3340,3150,6834,3077
6628,3340,3149,6837,3081
6629,3341,3150,6840,3084
6630,3343,3150,6843,3088
6631,3343,3152,6844,3092
6632,3342,3155,6847,3095
6633,3342,3154,6848,3092
6634,3344,3153,6850,3096
6635,3344,3153,6852,3094
6636,3345,3155,6855,3091
6637,3346,3154,6857,3090
6638,3347,3157,6857,3088
6639,3349,3160,6860,3090
6640,3349,3162,6860,3087
6641,3348,3164,6859,3089
6642,3350,3162,6861,3092
6643,3349,3161,6862,3095
6644,3349,3162,6864,3096
6645,3350,3162,6865,3093
6646,3352,3162,6865,3096
6647,3353,3162,6865,3100
6648,3353,3161,6865,3102
6649,3353,3164,6866,3099
6650,3354,3167,6866,3098
6651,3353,3165,6868,3097
6652,3354,3164,6867,3100
6653,3355,3165,6869,3103
6654,3354,3168,6870,3101
6655,3354,3166,6871,3101
6656,3354,3169,6873,3104
6657,3355,3171,6872,3101
6658,3357,3174,6871,3103
6659,3358,3173,6871,3106
6660,3360,3172,6872,3108
6661,3362,3173,6873,3112
6662,3364,3173,6872,3114
6663,3364,3175,6871,3116
6664,3363,3177,6871,3118
6665,3362,3178,6870,3115
6666,3363,3179,6870,3114
6667,3363,3182,6873,3115
6668,3364,3185,6876,3113
6669,3366,3184,6875,3115
6670,3366,3187,6875,3112
6671,3368,3190,6875,3110
6672,3368,3189,6875,3114
6673,3370,3192,6878,3112
6674,3370,3190,6879,3114
6675,3369,3191,6879,3112
6676,3368,3193,6881,3111
6677,3368,3191,6881,3109
6678,3369,3193,6880,3112
6679,3369,3195,6879,3114
6680,3368,3193,6881,3117
6681,3369,3193,6883,3121
6682,3369,3193,6884,3122
6683,3369,3194,6883,3122
6684,3370,3197,6885,3126
6685,3371,3198,6886,3129
6686,3373,3198,6887,3127
6687,3373,3200,6887,3128
6688,3373,3202,6888,3126
6689,3372,3201,6889,3128
6690,3373,3200,6888,3130
6691,3375,3201,6887,3128
6692,3374,3203,6888,3131
6693,3376,3201,6889,3129
6694,3377,3202,6890,3128
6695,3376,3201,6891,3130
6696,3378,3199,6890,3129
6697,3378,3201,6890,3133
6698,3377,3201,6891,3133
6699,3377,3200,6891,3136
6700,3377,3202,6890,3140
6701,3377,3201,6893,3142
6702,3379,3201,6892,3144
6703,3380,3199,6895,3143
6704,3380,3202,6897,3146
6705,3382,3203,6896,3150
6706,3383,3203,6896,3154
6707,3383,3204,6895,3157
6708,3385,3207,6898,3158
6709,3386,3209,6900,3158
6710,3386,3212,6903,3156
6711,3385,3210,6906,3160
6712,3384,3211,6907,3163
6713,3385,3211,6906,3163
6714,3387,3213,6905,3164
6715,3389,3215,6906,3167
6716,3391,3218,6906,3168
6717,3390,3217,6909,3172
6718,3389,3215,6911,3169
6719,3388,3217,6910,3167
6720,3387,3220,6909,3170
6721,3388,3219,6910,3172
6722,3390,3220,6912,3171
6723,3389,3222,6915,3174
6724,3389,3220,6916,3172
6725,3390,3222,6918,3170
6726,3389,3221,6919,3168
6727,3389,3223,6921,3166
6728,3390,3225,6920,3170
6729,3391,3224,6922,3173
6730,3391,3223,6921,3174
6731,3393,3222,6924,3172
6732,3393,3220,6923,3171
6733,3395,3222,6926,3170
6734,3397,3221,6928,3167
6735,3399,3223,6930,3164
6736,3401,3221,6931,3161
6737,3401,3219,6932,3162
6738,3401,3219,6934,3164
6739,3400,3217,6934,3167
6740,3402,3218,6936,3166
6741,3403,3218,6936,3166
6742,3403,3216,6937,3169
6743,3402,3218,6938,3170
6744,3404,3219,6937,3173
6745,3406,3222,6938,3176
6746,3406,3220,6940,3175
6747,3405,3220,6941,3179
6748,3406,3218,6941,3180
6749,3408,3219,6944,3177
6750,3410,3219,6945,3180
6751,3411,3217,6947,3179
6752,3411,3219,6949,3176
6753,3410,3220,6949,3180
6754,3411,3223,6949,3180
6755,3412,3224,6950,3183
6756,3414,3225,6952,3183
6757,3416,3226,6954,3186
6758,3415,3228,6954,3187
6759,3415,3227,6954,3187
6760,3414,3227,6955,3190
6761,3415,3227,6956,3189
6762,3415,3226,6959,3188
6763,3415,3224,6959,3186
6764,3417,3227,6958,3189
6765,3417,3230,6959,3187
6766,3417,3231,6961,3184
6767,3419,3232,6960,3187
6768,3420,3234,6959,3191
6769,3421,3233,6961,3193
6770,3422,3232,6963,3196
6771,3422,3231,6962,3198
6772,3423,3230,6961,3200
6773,3424,3233,6963,3197
6774,3425,3236,6966,3197
6775,3424,3237,6968,3195
6776,3424,3239,6969,3192
6777,3426,3238,6969,3190
6778,3425,3240,6970,3188
6779,3427,3239,6971,3187
6780,3427,3242,6972,3188
6781,3429,3240,6973,3188
6782,3429,3239,6976,3191
6783,3431,3240,6975,3195
6784,3430,3240,6975,3197
6785,3432,3238,6976,3201
6786,3432,3239,6979,3205
6787,3432,3240,6981,3204
6788,3431,3243,6981,3204
6789,3430,3243,6983,3202
6790,3430,3242,6983,3206
6791,3429,3241,6984,3209
6792,3428,3241,6985,3210
6793,3430,3240,6984,3212
6794,3430,3238,6983,3214
6795,3429,3240,6982,3216
6796,3431,3240,6984,3218
6797,3431,3241,6987,3218
6798,3433,3241,6986,3216
6799,3435,3240,6987,3216
6800,3435,3240,6986,3215
6801,3435,3243,6989,3219
6802,3436,3242,6991,3222
6803,3437,3242,6991,3219
6804,3437,3241,6991,3217
6805,3438,3242,6993,3216
6806,3437,3242,6996,3215
6807,3439,3240,6997,3216
6808,3441,3241,6996,3213
6809,3442,3241,6997,3210
6810,3441,3243,6999,3213
6811,3440,3243,7000,3212
6812,3442,3243,6999,3216
6813,3442,3242,7001,3218
6814,3444,3241,7004,3217
6815,3446,3244,7006,3218
6816,3447,3247,7009,3221
6817,3448,3248,7008,3224
6818,3449,3250,7008,3224
6819,3450,3249,7010,3225
6820,3451,3247,7009,3224
6821,3451,3245,7010,3222
6822,3452,3247,7012,3220
6823,3451,3249,7011,3223
6824,3450,3249,7011,3221
6825,3450,3252,7013,3220
6826,3449,3252,7014,3218
6827,3448,3250,7016,3219
6828,3448,3250,7019,3223
6829,3450,3249,7021,3223
6830,3450,3247,7022,3223
6831,3450,3249,7021,3224
6832,3449,3251,7024,3226
6833,3450,3251,7025,3227
6834,3450,3250,7028,3230
6835,3450,3252,7029,3229
6836,3450,3250,7031,3231
6837,3449,3249,7034,3233
6838,3448,3248,7033,3236
6839,3449,3250,7035,3233
6840,3449,3248,7034,3230
6841,3448,3251,7035,3228
6842,3448,3252,7038,3229
6843,3450,3253,7039,3227
6844,3449,3252,7041,3227
6845,3450,3251,7044,3228
6846,3449,3250,7044,3231
6847,3448,3250,7046,3229
6848,3447,3248,7049,3228
6849,3448,3249,7049,3227
6850,3447,3247,7049,3229
6851,3449,3247,7050,3227
6852,3450,3247,7049,3225
6853,3452,3250,7051,3227
6854,3452,3248,7053,3227
6855,3451,3246,7053,3228
6856,3453,3246,7056,3226
6857,3454,3247,7058,3228
6858,3453,3246,7059,3228
6859,3453,3246,7060,3232
6860,3453,3249,7062,3236
6861,3452,3248,7065,3237
6862,3454,3250,7066,3237
6863,3455,3249,7069,3234
6864,3456,3251,7069,3238
6865,3457,3251,7070,3238
6866,3456,3254,7070,3237
6867,3455,3257,7070,3239
6868,3456,3258,7072,3237
6869,3458,3261,7071,3239
6870,3459,3261,7074,3238
6871,3458,3264,7073,3235
6872,3457,3265,7075,3235
6873,3459,3267,7075,3236
6874,3461,3267,7076,3240
6875,3460,3268,7076,3238
6876,3461,3271,7079,3242
6877,3461,3269,7080,3245
6878,3461,3267,7080,3248
6879,3460,3269,7080,3245
6880,3460,3270,7080,3248
6881,3461,3272,7079,3252
6882,3463,3274,7080,3250
6883,3463,3273,7082,3254
6884,3464,3272,7084,3252
6885,3465,3273,7083,3256
6886,3465,3275,7085,3255
6887,3465,3278,7084,3252
6888,3467,3279,7084,3252
6889,3467,3282,7084,3255
6890,3469,3284,7083,3252
6891,3468,3282,7086,3253
6892,3468,3282,7088,3251
6893,3470,3282,7087,3252
6894,3472,3285,7088,3251
6895,3473,3283,7088,3252
6896,3472,3283,7088,3254
6897,3473,3282,7089,3258
6898,3474,3280,7090,3260
6899,3474,3281,7089,3264
6900,3473,3281,7088,3265
6901,3474,3280,7088,3265
6902,3476,3281,7091,3269
6903,3477,3282,7092,3270
6904,3479,3281,7092,3269
6905,3478,3281,7094,3269
6906,3478,3284,7097,3268
6907,3479,3287,7097,3265
6908,3478,3286,7098,3266
6909,3479,3284,7097,3270
6910,3480,3283,7100,3271
6911,3480,3281,7100,3270
6912,3482,3284,7101,3272
6913,3481,3286,7101,3272
6914,3480,3288,7103,3272
6915,3479,3288,7103,3269
6916,3481,3291,7103,3270
6917,3481,3289,7105,3267
6918,3481,3291,7106,3270
6919,3481,3291,7105,3274
6920,3481,3292,7106,3271
6921,3480,3294,7107,3268
6922,3482,3295,7109,3272
6923,3482,3293,7108,3269
6924,3484,3296,7107,3271
6925,3483,3296,7108,3275
6926,3482,3299,7110,3279
6927,3482,3301,7110,3281
6928,3482,3303,7110,3279
6929,3484,3302,7112,3283
6930,3486,3302,7112,3282
6931,3486,3303,7115,3279
6932,3486,3302,7115,3282
6933,3486,3300,7118,3283
6934,3488,3298,7120,3282
6935,3489,3298,7123,3285
6936,3488,3301,7124,3284
6937,3488,3301,7124,3283
6938,3488,3299,7127,3282
6939,3489,3299,7130,3283
6940,3488,3298,7132,3282
6941,3489,3298,7131,3285
6942,3488,3296,7131,3282
6943,3489,3298,7133,3286
6944,3491,3300,7136,3283
6945,3493,3303,7135,3285
6946,3492,3305,7136,3282
6947,3492,3306,7136,3285
6948,3493,3309,7137,3287
6949,3492,3311,7136,3287
6950,3494,3310,7138,3288
6951,3495,3309,7141,3287
6952,3496,3308,7143,3287
6953,3498,3308,7144,3285
6954,3499,3309,7145,3282
6955,3499,3308,7145,3285
6956,3499,3308,7147,3285
6957,3500,3308,7146,3283
6958,3501,3307,7146,3285
6959,3500,3306,7148,3282
6960,3499,3305,7150,3282
6961,3498,3306,7153,3282
6962,3497,3304,7156,3285
6963,3499,3303,7159,3283
6964,3498,3304,7159,3282
6965,3498,3305,7159,3282
6966,3500,3304,7160,3282
6967,3502,3306,7159,3281
6968,3504,3309,7158,3282
6969,3504,3307,7157,3285
6970,3503,3308,7159,3288
6971,3504,3309,7159,3287
6972,3504,3310,7161,3284
6973,3503,3311,7162,3287
6974,3504,3311,7161,3288
6975,3503,3311,7163,3291
6976,3505,3312,7162,3292
6977,3504,3313,7161,3295
6978,3505,3313,7163,3296
6979,3505,3312,7163,3295
6980,3507,3315,7164,3294
6981,3506,3313,7163,3294
6982,3508,3316,7162,3293
6983,3510,3316,7165,3293
6984,3510,3319,7166,3297
6985,3509,3318,7165,3298
6986,3510,3321,7164,3302
6987,3512,3320,7163,3301
6988,3514,3318,7166,3300
6989,3513,3317,7166,3303
6990,3512,3320,7169,3304
6991,3512,3322,7172,3304
6992,3511,3320,7171,3307
6993,3511,3321,7173,3307
6994,3513,3319,7175,3307
6995,3513,3320,7176,3311
6996,3512,3320,7177,3315
6997,3512,3321,7176,3319
6998,3514,3324,7176,3318
6999,3516,3322,7177,3322
7000,3517,3321,7178,3321
7001,3516,3322,7179,3320
7002,3515,3321,7181,3320
7003,3514,3320,7181,3319
7004,3515,3322,7183,3322
7005,3517,3321,7186,3323
7006,3516,3323,7187,3321
7007,3515,3322,7187,3325
7008,3516,3323,7189,3324
7009,3518,3326,7191,3325
7010,3518,3329,7190,3322
7011,3519,3332,7193,3319
7012,3518,3331,7196,3322
7013,3519,3330,7197,3324
7014,3518,3328,7196,3324
7015,3518,3326,7195,3324
7016,3519,3324,7194,3324
7017,3520,3327,7194,3328
7018,3519,3330,7196,3330
7019,3518,3329,7196,3327
7020,3518,3329,7197,3325
7021,3518,3327,7196,3327
7022,3517,3327,7199,3325
7023,3519,3330,7201,3325
7024,3520,3333,7200,3326
7025,3520,3334,7199,3327
7026,3519,3335,7200,3324
7027,3520,3336,7201,3326
7028,3520,3339,7202,3324
7029,3521,3337,7202,3325
7030,3520,3338,7204,3325
7031,3519,3340,7203,3329
7032,3519,3343,7205,3328
7033,3520,3342,7206,3330
7034,3522,3344,7209,3328
7035,3521,3343,7211,3331
7036,3522,3346,7212,3330
7037,3523,3348,7212,3333
7038,3522,3347,7212,3332
7039,3522,3347,7215,3329
7040,3524,3345,7216,3329
7041,3524,3344,7215,3329
7042,3524,3345,7216,3330
7043,3524,3345,7216,3327
7044,3525,3345,7217,3324
7045,3525,3347,7216,3327
7046,3527,3349,7216,3330
7047,3527,3350,7215,3333
7048,3528,3350,7218,3331
7049,3529,3348,7220,3330
7050,3530,3348,7223,3328
7051,3532,3347,7224,3327
7052,3532,3346,7225,3328
7053,3531,3345,7226,3331
7054,3533,3343,7228,3334
7055,3534,3343,7227,3332
7056,3535,3342,7226,3331
7057,3537,3345,7227,3331
7058,3538,3344,7230,3332
7059,3537,3344,7231,3334
7060,3538,3344,7231,3336
7061,3537,3345,7230,3334
7062,3536,3344,7229,3334
7063,3536,3344,7229,3331
7064,3535,3347,7231,3330
7065,3534,3349,7232,3329
7066,3536,3347,7235,3327
7067,3536,3349,7238,3329
7068,3536,3351,7241,3331
7069,3537,3350,7243,3331
7070,3539,3351,7244,3334
7071,3538,3351,7244,3334
7072,3538,3354,7245,3337
7073,3540,3357,7248,3340
7074,3542,3360,7251,3344
7075,3544,3363,7253,3348
7076,3545,3363,7256,3348
7077,3545,3366,7257,3346
7078,3546,3365,7256,3349
7079,3546,3367,7255,3350
7080,3547,3366,7255,3354
7081,3548,3367,7256,3357
7082,3548,3368,7256,3361
7083,3548,3369,7255,3363
7084,3549,3369,7258,3362
7085,3551,3372,7258,3359
7086,3550,3372,7258,3362
7087,3552,3371,7259,3363
7088,3553,3374,7261,3363
7089,3555,3373,7262,3361
7090,3557,3376,7261,3361
7091,3559,3376,7263,3363
7092,3559,3379,7265,3360
7093,3559,3378,7266,3360
7094,3561,3378,7268,3359
7095,3563,3379,7270,3363
7096,3565,3378,7273,3367
7097,3567,3376,7272,3364
7098,3569,3378,7271,3364
7099,3568,3377,7273,3367
7100,3567,3376,7276,3369
7101,3568,3377,7275,3368
7102,3569,3379,7274,3370
7103,3570,3380,7274,3373
7104,3569,3378,7274,3376
7105,3568,3377,7276,3377
7106,3567,3375,7279,3378
7107,3566,3376,7281,3380
7108,3565,3378,7284,3379
7109,3564,3376,7287,3383
7110,3564,3378,7286,3386
7111,3564,3379,7289,3389
7112,3563,3380,7292,3386
7113,3563,3379,7291,3390
7114,3564,3381,7293,3394
7115,3565,3382,7296,3398
7116,3567,3385,7297,3400
7117,3566,3387,7297,3401
7118,3567,3389,7296,3404
7119,3569,3388,7299,3405
7120,3570,3388,7299,3407
7121,3569,3386,7299,3404
7122,3571,3388,7298,3402
7123,3573,3386,7299,3400
7124,3575,3385,7299,3398
7125,3575,3388,7300,3395
7126,3577,3386,7302,3399
7127,3578,3389,7304,3398
7128,3577,3387,7307,3397
7129,3579,3390,7308,3397
7130,3579,3388,7310,3395
7131,3578,3386,7313,3396
7132,3580,3384,7312,3400
7133,3579,3382,7312,3402
7134,3580,3381,7314,3401
7135,3580,3384,7313,3398
7136,3579,3382,7316,3399
7137,3579,3383,7318,3400
7138,3579,3386,7319,3404
7139,3579,3384,7320,3401
7140,3580,3385,7322,3401
7141,3582,3386,7321,3401
7142,3584,3386,7322,3401
7143,3584,3388,7323,3403
7144,3584,3387,7324,3404
7145,3586,3390,7327,3406
7146,3588,3390,7327,3409
7147,3587,3389,7327,3410
7148,3588,3391,7327,3414
7149,3587,3389,7330,3418
7150,3588,3392,7331,3421
7151,3589,3391,7331,3422
7152,3588,3391,7334,3420
7153,3590,3393,7337,3418
7154,3589,3395,7336,3420
7155,3590,3393,7338,3418
7156,3590,3395,7341,3422
7157,3591,3394,7344,3425
7158,3592,3392,7347,3423
7159,3591,3391,7347,3424
7160,3590,3393,7349,3422
7161,3592,3394,7348,3419
7162,3592,3392,7350,3420
7163,3594,3394,7353,3422
7164,3596,3393,7352,3421
7165,3597,3392,7351,3420
7166,3597,3394,7350,3423
7167,3599,3392,7351,3426
7168,3598,3390,7351,3423
7169,3600,3391,7350,3427
7170,3601,3390,7349,3426
7171,3602,3391,7350,3425
7172,3603,3394,7349,3423
7173,3604,3394,7348,3420
7174,3606,3397,7350,3423
7175,3606,3398,7350,3421
7176,3607,3401,7353,3418
7177,3608,3404,7356,3420
7178,3608,3406,7358,3417
7179,3610,3409,7357,3420
7180,3611,3412,7356,3417
7181,3611,3415,7357,3420
7182,3612,3414,7356,3422
7183,3614,3412,7355,3424
7184,3616,3410,7355,3426
7185,3615,3411,7355,3424
7186,3614,3414,7355,3421
7187,3615,3412,7354,3421
7188,3615,3415,7353,3419
7189,3615,3413,7355,3423
7190,3616,3411,7358,3425
7191,3617,3410,7361,3427
7192,3616,3411,7363,3430
7193,3615,3410,7364,3431
7194,3616,3410,7365,3434
7195,3616,3409,7367,3436
7196,3615,3411,7368,3439
7197,3615,3412,7371,3439
7198,3614,3414,7371,3442
7199,3616,3416,7374,3446
7200,3617,3414,7375,3444
7201,3619,3416,7374,3443
7202,3621,3417,7374,3442
7203,3622,3420,7375,3443
7204,3624,3423,7375,3444
7205,3623,3423,7377,3444
7206,3625,3423,7378,3443
7207,3627,3424,7377,3442
7208,3627,3422,7379,3442
7209,3628,3425,7378,3439
7210,3627,3427,7377,3437
7211,3626,3427,7379,3441
7212,3625,3425,7379,3444
7213,3625,3425,7381,3445
7214,3624,3423,7382,3447
7215,3623,3422,7385,3444
7216,3622,3424,7386,3446
7217,3622,3424,7387,3443
7218,3621,3427,7387,3446
7219,3623,3426,7387,3443
7220,3624,3427,7390,3446
7221,3623,3429,7390,3443
7222,3624,3427,7392,3443
7223,3626,3428,7391,3444
7224,3628,3427,7393,3442
7225,3627,3428,7396,3441
7226,3626,3426,7398,3438
7227,3626,3427,7397,3439
7228,3628,3426,7397,3439
7229,3629,3424,7397,3443
7230,3630,3426,7396,3441
7231,3632,3424,7398,3440
7232,3633,3426,7399,3444
7233,3633,3426,7399,3443
7234,3634,3424,7402,3444
7235,3633,3426,7403,3444
